customer_id,customer_name,region,total_sales,region_rank
JL-15175,"James Lanier",South,101.139,366
JM-15580,"Jill Matthias",South,99.87199999999999,367
TB-21280,"Toby Braunhardt",South,95.968,368
ES-14080,"Erin Smith",South,95.616,369
DS-13180,"David Smith",South,92.69999999999999,370
NF-18475,"Neil FranzÃ¶sisch",South,91.056,371
PS-18970,"Paul Stevenson",South,89.36,372
HG-15025,"Hunter Glantz",South,89.32000000000001,373
AR-10570,"Anemone Ratner",South,88.15,374
JO-15145,"Jack O'Briant",South,87.94,375
CS-12175,"Charles Sheldon",South,87.22,376
DB-13405,"Denny Blanton",South,87.168,377
AH-10030,"Aaron Hawkins",South,86.45,378
JF-15355,"Jay Fein",South,85.5,379
HG-14965,"Henry Goldwyn",South,84.63999999999999,380
DM-12955,"Dario Medina",South,81.568,381
SJ-20215,"Sarah Jordon",South,80.564,382
KT-16480,"Kean Thornton",South,80.48,383
SC-20260,"Scott Cohen",South,79.96,384
AP-10720,"Anne Pryor",South,79.3,385
RD-19720,"Roger Demir",South,78.19200000000001,386
PW-19030,"Pauline Webber",South,78.144,387
CC-12220,"Chris Cortes",South,78.08,388
KD-16270,"Karen Daniels",South,75.88,389
JJ-15760,"Joel Jenkins",South,75.04,390
MC-17575,"Matt Collins",South,73.998,391
ST-20530,"Shui Tom",South,73.056,392
SC-20680,"Steve Carroll",South,71.98,393
KS-16300,"Karen Seio",South,71.696,394
HK-14890,"Heather Kirkland",South,71.408,395
BD-11635,"Brian Derr",South,71,396
MM-18280,"Muhammed MacIntyre",South,70.95400000000001,397
HG-14845,"Harry Greene",South,69.9,398
EM-14200,"Evan Minnotte",South,68.706,399
TW-21025,"Tamara Willingham",South,67.96,400
RA-19285,"Ralph Arnett",South,66.632,401
SC-20800,"Stuart Calhoun",South,66.3,402
MY-17380,"Maribeth Yedwab",South,64.848,403
GK-14620,"Grace Kelly",South,64.68,404
DD-13570,"Dorothy Dickinson",South,64.188,405
RF-19735,"Roland Fjeld",South,62.91,406
MH-17290,"Marc Harrigan",South,62.752,407
AJ-10780,"Anthony Jacobs",South,62.263999999999996,408
TC-21535,"Tracy Collins",South,61.96,409
MH-17440,"Mark Haberlin",South,61.63,410
RB-19360,"Raymond Buch",South,60.485,411
VM-21835,"Vivian Mathis",South,58.4,412
GZ-14470,"Gary Zandusky",South,54.66,413
PT-19090,"Pete Takahito",South,53.152,414
KT-16465,"Kean Takahito",South,52.608000000000004,415
DP-13390,"Dennis Pardue",South,51.980000000000004,416
SC-20575,"Sonia Cooley",South,50.461999999999996,417
AS-10630,"Ann Steele",South,49.976,418
EJ-14155,"Eva Jacobs",South,48.69,419
SF-20065,"Sandra Flanagan",South,48.064,420
LS-17245,"Lynn Smith",South,47.976,421
MH-17455,"Mark Hamilton",South,47.952,422
TM-21010,"Tamara Manning",South,47.79,423
SR-20740,"Steven Roelle",South,47.79,424
AF-10870,"Art Ferguson",South,47.328,425
GD-14590,"Giulietta Dortch",South,47.32,426
BW-11065,"Barry Weirich",South,46.152,427
GA-14515,"George Ashbrook",South,43.68,428
PF-19120,"Peter Fuller",South,40.54,429
BW-11110,"Bart Watters",South,39.252,430
SP-20650,"Stephanie Phelps",South,39.072,431
MS-17770,"Maxwell Schwartz",South,37.44,432
JM-15865,"John Murray",South,36.27,433
TT-21460,"Tonja Turnell",South,35.96,434
RC-19825,"Roy Collins",South,35.3,435
AS-10090,"Adam Shillingsburg",South,34.65,436
RC-19960,"Ryan Crowe",South,34.504,437
AB-10255,"Alejandro Ballentine",South,34.34,438
TD-20995,"Tamara Dahlen",South,34.2,439
CA-12775,"Cynthia Arntzen",South,32.8,440
SV-20815,"Stuart Van",South,31.008,441
PB-19105,"Peter BÃ¼hler",South,30.900000000000002,442
MY-18295,"Muhammed Yedwab",South,30.336,443
RB-19570,"Rob Beeghly",South,29.664,444
TH-21100,"Thea Hendricks",South,27.86,445
LB-16735,"Larry Blacks",South,26.72,446
EH-13945,"Eric Hoffmann",South,25.92,447
MO-17950,"Michael Oakman",South,24,448
PB-19150,"Philip Brown",South,23.472,449
CM-12655,"Corinna Mitchell",South,23.34,450
DL-13330,"Denise Leinenbach",South,23.119999999999997,451
RB-19435,"Richard Bierner",South,22.96,452
HM-14980,"Henry MacAllister",South,22.744,453
CA-11965,"Carol Adams",South,22.630000000000003,454
ML-17395,"Marina Lichtenstein",South,22.549000000000003,455
EM-14065,"Erin Mull",South,21.503999999999998,456
VW-21775,"Victoria Wilson",South,21.36,457
RH-19495,"Rick Hansen",South,20.736,458
MB-17305,"Maria Bertelson",South,19.584,459
FW-14395,"Fred Wasserman",South,19.56,460
AJ-10945,"Ashley Jarboe",South,19.456,461
BT-11680,"Brian Thompson",South,19.104,462
MD-17860,"Michael Dominguez",South,19.008,463
BP-11155,"Becky Pak",South,18.84,464
JH-15820,"John Huston",South,18.176,465
CL-12700,"Craig Leslie",South,18,466
NK-18490,"Neil Knudson",South,17.856,467
SM-20950,"Suzanne McNair",South,17.616,468
AB-10600,"Ann Blume",South,17.088,469
GH-14410,"Gary Hansen",South,16.218,470
SG-20605,"Speros Goranitis",South,15.92,471
EB-14170,"Evan Bailliet",South,15.856000000000002,472
AA-10480,"Andrew Allen",South,15.552,473
TR-21325,"Toby Ritter",South,15.552,474
EM-13825,"Elizabeth Moffitt",South,15.166,475
AH-10465,"Amy Hunt",South,14.94,476
JE-16165,"Justin Ellison",South,14.76,477
JF-15490,"Jeremy Farry",South,14.73,478
BF-11080,"Bart Folk",South,14.67,479
HR-14830,"Harold Ryan",South,13.632,480
PJ-19015,"Pauline Johnson",South,13.424000000000001,481
DW-13540,"Don Weiss",South,13.152,482
CR-12820,"Cyra Reiten",South,13.12,483
MC-18130,"Mike Caudle",South,12.96,484
GH-14425,"Gary Hwang",South,12.828,485
AG-10330,"Alex Grayson",South,12.672,486
MG-18205,"Mitch Gastineau",South,12.32,487
CS-11950,"Carlos Soltero",South,11.68,488
VG-21805,"Vivek Grady",South,10.96,489
ML-18265,"Muhammed Lee",South,10.272,490
JW-15220,"Jane Waco",South,10.16,491
GM-14500,"Gene McClure",South,9.952,492
BG-11740,"Bruce Geld",South,9.912,493
DA-13450,"Dianna Arnett",South,9.64,494
LF-17185,"Luke Foster",South,9.568,495
DP-13000,"Darren Powers",South,7.764,496
NP-18685,"Nora Pelletier",South,7.38,497
BP-11185,"Ben Peterman",South,6.992,498
TB-21190,"Thomas Brumley",South,6.24,499
HJ-14875,"Heather Jas",South,5.08,500
MS-17365,"Maribeth Schnelling",South,4.608,501
TG-21310,"Toby Gnade",South,4.608,502
DW-13195,"David Wiener",South,4.368,503
PA-19060,"Pete Armstrong",South,3.744,504
AT-10435,"Alyssa Tate",South,3.444,505
RW-19690,"Robert Waldorf",South,3.282,506
SP-20620,"Stefania Perrino",South,2.896,507
TS-21085,"Thais Sissman",South,2.808,508
PW-19240,"Pierre Wener",South,2.214,509
KN-16450,"Kean Nguyen",South,1.167,510
RB-19360,"Raymond Buch",West,14345.276,1
KL-16645,"Ken Lonsdale",West,8369.081999999999,2
JW-15220,"Jane Waco",West,7391.53,3
KF-16285,"Karen Ferguson",West,7182.7660000000005,4
EH-13765,"Edward Hooks",West,7142.870000000001,5
NC-18535,"Nick Crebassa",West,6734.232999999999,6
CL-12565,"Clay Ludtke",West,6069.644,7
YS-21880,"Yana Sorensen",West,5688.231999999999,8
NP-18700,"Nora Preis",West,5564.598500000001,9
WB-21850,"William Brown",West,5492.0740000000005,10
RW-19540,"Rick Wilson",West,5347.867,11
DP-13390,"Dennis Pardue",West,4941.6759999999995,12
MJ-17740,"Max Jones",West,4909.71,13
RM-19675,"Robert Marley",West,4881.1320000000005,14
KH-16510,"Keith Herrera",West,4809.701000000001,15
TW-21025,"Tamara Willingham",West,4793.474,16
FH-14365,"Fred Hopkins",West,4783.861999999999,17
AD-10180,"Alan Dominguez",West,4353.339999999999,18
JK-15640,"Jim Kriz",West,4259.178,19
RH-19510,"Rick Huthwaite",West,4160.1,20
GK-14620,"Grace Kelly",West,4148.766,21
EB-13840,"Ellis Ballard",West,4037.2,22
HR-14830,"Harold Ryan",West,4005.276,23
LR-16915,"Lena Radford",West,3968.524,24
SB-20185,"Sarah Brown",West,3953.5140000000006,25
GH-14425,"Gary Hwang",West,3912.914,26
MS-17365,"Maribeth Schnelling",West,3872.9580000000005,27
KC-16540,"Kelly Collister",West,3802.91,28
AI-10855,"Arianne Irving",West,3800.52,29
SC-20050,"Sample Company A",West,3780.98,30
ME-17320,"Maria Etezadi",West,3769.912,31
BH-11710,"Brosina Hoffman",West,3714.304,32
FC-14335,"Fred Chung",West,3627.734,33
JD-16150,"Justin Deggeller",West,3565.1145000000006,34
JG-15160,"James Galang",West,3452.2799999999997,35
AR-10825,"Anthony Rawles",West,3410.458,36
PS-19045,"Penelope Sewall",West,3372.8520000000003,37
SC-20230,"Scot Coram",West,3355.182,38
TT-21070,"Ted Trevino",West,3327.258,39
JH-15985,"Joseph Holt",West,3281.254,40
JE-15715,"Joe Elijah",West,3254.0339999999997,41
DR-12880,"Dan Reichenbach",West,3176.5000000000005,42
CC-12370,"Christopher Conant",West,3136.868,43
LW-16990,"Lindsay Williams",West,3126.34,44
SF-20200,"Sarah Foster",West,2960.298,45
ES-14020,"Erica Smith",West,2943.4639999999995,46
SP-20860,"Sung Pak",West,2929.142,47
TG-21310,"Toby Gnade",West,2915.8240000000005,48
SC-20305,"Sean Christensen",West,2887.64,49
IM-15055,"Ionia McGrath",West,2848.36,50
HW-14935,"Helen Wasserman",West,2844.188,51
LB-16795,"Laurel Beltran",West,2836.0400000000004,52
MC-17845,"Michael Chen",West,2793.726,53
LC-16930,"Linda Cazamias",West,2752.952,54
GA-14515,"George Ashbrook",West,2747.25,55
RW-19630,"Rob Williams",West,2731.1119999999996,56
LC-16885,"Lena Creighton",West,2730.0899999999997,57
GM-14440,"Gary McGarr",West,2688.8799999999997,58
LC-16960,"Lindsay Castell",West,2676.672,59
AB-10060,"Adam Bellavance",West,2675.3779999999997,60
SC-20260,"Scott Cohen",West,2664.957,61
AJ-10795,"Anthony Johnson",West,2660.6549999999997,62
ZC-21910,"Zuschuss Carroll",West,2641.0890000000004,63
SC-20725,"Steven Cartwright",West,2636.8240000000005,64
SR-20425,"Sharelle Roach",West,2613.309,65
SG-20080,"Sandra Glassco",West,2567.1510000000003,66
TM-21010,"Tamara Manning",West,2553.166,67
BT-11305,"Beth Thompson",West,2550.536,68
JL-15505,"Jeremy Lonsdale",West,2532.1859999999997,69
JM-15865,"John Murray",West,2473.648,70
CB-12025,"Cassandra Brandow",West,2424.132,71
SC-20095,"Sanjit Chand",West,2419.912,72
GZ-14545,"George Zrebassa",West,2408.362,73
JL-15850,"John Lucas",West,2383.7740000000003,74
AG-10900,"Arthur Gainer",West,2382.179,75
CC-12145,"Charles Crestani",West,2381.8300000000004,76
EM-14140,"Eugene Moren",West,2378.622,77
AP-10915,"Arthur Prichep",West,2370.6479999999992,78
PP-18955,"Paul Prost",West,2370.22,79
LS-16945,"Linda Southworth",West,2362.9600000000005,80
RA-19915,"Russell Applegate",West,2313.629,81
BT-11530,"Bradley Talbott",West,2302.54,82
ES-14080,"Erin Smith",West,2300.424,83
TS-21205,"Thomas Seio",West,2295.6580000000004,84
SE-20110,"Sanjit Engle",West,2269.1099999999997,85
DK-13225,"Dean Katz",West,2265.532,86
KM-16720,"Kunst Miller",West,2258.538,87
RD-19900,"Ruben Dartt",West,2187.868,88
BD-11320,"Bill Donatelli",West,2185.1259999999997,89
BD-11605,"Brian Dahlen",West,2185.0310000000004,90
MZ-17515,"Mary Zewe",West,2180.158,91
KH-16690,"Kristen Hastings",West,2169.7889999999998,92
JF-15415,"Jennifer Ferguson",West,2163.348,93
MC-17275,"Marc Crier",West,2109.058,94
KD-16615,"Ken Dana",West,2096.8219999999997,95
FA-14230,"Frank Atkinson",West,2082.754,96
PF-19225,"Phillip Flathmann",West,2070.178,97
PK-19075,"Pete Kriz",West,2066.3959999999997,98
EM-13810,"Eleni McCrary",West,2056.376,99
JG-15115,"Jack Garza",West,2046.354,100
CM-12385,"Christopher Martinez",West,2031.3919999999998,101
GM-14680,"Greg Matthias",West,2023.5439999999999,102
AS-10225,"Alan Schoenberger",West,2005.4,103
CM-12160,"Charles McCrossin",West,2003.52,104
BF-11170,"Ben Ferrer",West,1991.8139999999999,105
JK-15205,"Jamie Kunitz",West,1986.3519999999999,106
RS-19765,"Roland Schwarz",West,1976.52,107
VD-21670,"Valerie Dominguez",West,1967.134,108
AC-10450,"Amy Cox",West,1962.296,109
RA-19285,"Ralph Arnett",West,1941.894,110
BC-11125,"Becky Castell",West,1924.182,111
MW-18235,"Mitch Willingham",West,1919.976,112
MH-17785,"Maya Herman",West,1898.876,113
CR-12580,"Clay Rozendal",West,1898.2839999999999,114
JD-15895,"Jonathan Doherty",West,1884.4299999999998,115
CL-12700,"Craig Leslie",West,1876.916,116
BS-11665,"Brian Stugart",West,1873.606,117
CM-12655,"Corinna Mitchell",West,1867.378,118
AH-10210,"Alan Hwang",West,1864.4,119
EB-13705,"Ed Braxton",West,1853.48,120
TN-21040,"Tanja Norvell",West,1851.915,121
KN-16450,"Kean Nguyen",West,1847.963,122
RD-19480,"Rick Duston",West,1835.2800000000002,123
NM-18520,"Neoma Murray",West,1830.13,124
TP-21565,"Tracy Poddar",West,1802.7199999999998,125
GM-14695,"Greg Maxwell",West,1798.046,126
MS-17770,"Maxwell Schwartz",West,1793.814,127
GG-14650,"Greg Guthrie",West,1786.4,128
DJ-13510,"Don Jones",West,1761.008,129
ML-17395,"Marina Lichtenstein",West,1753.8740000000003,130
PV-18985,"Paul Van Hugh",West,1740.96,131
NP-18325,"Naresj Patel",West,1718.336,132
JS-15880,"John Stevenson",West,1717.9699999999998,133
TZ-21580,"Tracy Zic",West,1707.2860000000003,134
SP-20620,"Stefania Perrino",West,1677.258,135
MA-17995,"Michelle Arnett",West,1675.568,136
PW-19030,"Pauline Webber",West,1671.8300000000002,137
JO-15280,"Jas O'Carroll",West,1666.78,138
NF-18595,"Nicole Fjeld",West,1655.984,139
BS-11380,"Bill Stewart",West,1649.8600000000001,140
EJ-13720,"Ed Jacobs",West,1646.4620000000002,141
KB-16240,"Karen Bern",West,1646.27,142
DH-13075,"Dave Hallsten",West,1636.696,143
JF-15355,"Jay Fein",West,1630.164,144
CS-11950,"Carlos Soltero",West,1620.9020000000003,145
SH-19975,"Sally Hughsby",West,1605.4255,146
CM-11815,"Candace McMahon",West,1603.584,147
TC-21295,"Toby Carlisle",West,1597.628,148
SV-20785,"Stewart Visinsky",West,1594.9360000000001,149
ND-18370,"Natalie DeCherney",West,1585.283,150
RB-19435,"Richard Bierner",West,1576.364,151
JM-16195,"Justin MacKendrick",West,1565.804,152
PJ-19015,"Pauline Johnson",West,1564.25,153
JK-15625,"Jim Karlsson",West,1561.42,154
MY-17380,"Maribeth Yedwab",West,1556.784,155
CA-12265,"Christina Anderson",West,1550.96,156
DB-13615,"Doug Bickford",West,1548.9859999999999,157
MC-18130,"Mike Caudle",West,1535.558,158
HA-14920,"Helen Andreada",West,1531.408,159
PR-18880,"Patrick Ryan",West,1527.9299999999998,160
EB-13870,"Emily Burns",West,1519.192,161
DK-12835,"Damala Kotsonis",West,1519.172,162
MG-17680,"Maureen Gastineau",West,1515.186,163
NW-18400,"Natalie Webber",West,1515.125,164
RP-19390,"Resi PÃ¶lking",West,1508.494,165
JP-15520,"Jeremy Pistek",West,1487.324,166
AB-10600,"Ann Blume",West,1484.294,167
TS-21430,"Tom Stivers",West,1477.8519999999999,168
OT-18730,"Olvera Toch",West,1472.5400000000002,169
JL-15175,"James Lanier",West,1470.384,170
CB-12535,"Claudia Bergmann",West,1467.6075,171
TS-21370,"Todd Sumrall",West,1462.5810000000001,172
TS-21610,"Troy Staebel",West,1459.3400000000001,173
SF-20965,"Sylvia Foulston",West,1440.28,174
DV-13465,"Dianna Vittorini",West,1420.0170000000003,175
NL-18310,"Nancy Lomonaco",West,1418.0900000000001,176
SW-20455,"Shaun Weien",West,1413.472,177
SH-20635,"Stefanie Holloman",West,1403.92,178
PB-19150,"Philip Brown",West,1402.2099999999998,179
CK-12205,"Chloris Kastensmidt",West,1386.4959999999999,180
BB-11545,"Brenda Bowman",West,1378.948,181
IL-15100,"Ivan Liston",West,1367.022,182
DS-13030,"Darrin Sayre",West,1361.603,183
RB-19465,"Rick Bensley",West,1352.84,184
AA-10645,"Anna Andreadi",West,1345.4450000000002,185
MH-17290,"Marc Harrigan",West,1344.085,186
ML-17410,"Maris LaWare",West,1335.136,187
AB-10105,"Adrian Barton",West,1330.1770000000001,188
AH-10030,"Aaron Hawkins",West,1328.124,189
CC-12100,"Chad Cunningham",West,1313.3,190
SC-20440,"Shaun Chance",West,1312.454,191
AH-10690,"Anna HÃ¤berlin",West,1312.344,192
MG-17650,"Matthew Grinstein",West,1310.3359999999998,193
AH-10120,"Adrian Hane",West,1309.864,194
DB-13270,"Deborah Brumfield",West,1308.33,195
RA-19885,"Ruben Ausman",West,1303.086,196
KT-16465,"Kean Takahito",West,1292.7859999999998,197
KN-16705,"Kristina Nunn",West,1292.51,198
MH-18025,"Michelle Huthwaite",West,1288.848,199
BS-11590,"Brendan Sweed",West,1280.992,200
EK-13795,"Eileen Kiefer",West,1277.99,201
CC-12670,"Craig Carreira",West,1250.7755000000002,202
CS-11845,"Cari Sayre",West,1248.7740000000001,203
MG-18145,"Mike Gockenbach",West,1244.654,204
GT-14710,"Greg Tran",West,1240.3339999999998,205
HF-14995,"Herbert Flentye",West,1233.245,206
IM-15070,"Irene Maddox",West,1222.8539999999998,207
YC-21895,"Yoseph Carroll",West,1215.6760000000002,208
MH-17620,"Matt Hagelstein",West,1215.024,209
JO-15145,"Jack O'Briant",West,1210.395,210
BW-11110,"Bart Watters",West,1205.082,211
DB-12970,"Darren Budd",West,1202.52,212
ME-18010,"Michelle Ellison",West,1200.592,213
GZ-14470,"Gary Zandusky",West,1199.94,214
DB-12910,"Daniel Byrd",West,1175.9329999999998,215
JL-15835,"John Lee",West,1175.7879999999998,216
PG-18820,"Patrick Gardner",West,1172.278,217
TD-20995,"Tamara Dahlen",West,1168.136,218
JA-15970,"Joseph Airdo",West,1155.229,219
AT-10435,"Alyssa Tate",West,1151.508,220
BP-11155,"Becky Pak",West,1148.326,221
CM-12715,"Craig Molinari",West,1143.8220000000001,222
VW-21775,"Victoria Wilson",West,1143.36,223
HG-15025,"Hunter Glantz",West,1117.92,224
MP-18175,"Mike Pelletier",West,1112.0720000000001,225
HA-14905,"Helen Abelman",West,1109.184,226
LC-16870,"Lena Cacioppo",West,1108.46,227
GD-14590,"Giulietta Dortch",West,1103.356,228
DL-13495,"Dionis Lloyd",West,1103.15,229
AW-10930,"Arthur Wiediger",West,1100.02,230
EB-14110,"Eugene Barchas",West,1094.3,231
EJ-14155,"Eva Jacobs",West,1090.952,232
LT-17110,"Liz Thompson",West,1087.827,233
BP-11290,"Beth Paige",West,1086.664,234
AZ-10750,"Annie Zypern",West,1071.882,235
CV-12295,"Christina VanderZanden",West,1069.132,236
PC-19000,"Pauline Chand",West,1061.488,237
DL-12865,"Dan Lawera",West,1059.088,238
DK-12895,"Dana Kaydos",West,1057.168,239
JE-15475,"Jeremy Ellison",West,1056.99,240
HK-14890,"Heather Kirkland",West,1056.0919999999999,241
MD-17350,"Maribeth Dona",West,1049.97,242
JH-16180,"Justin Hirsh",West,1040.864,243
MW-18220,"Mitch Webber",West,1039.384,244
LH-17155,"Logan Haushalter",West,1035.216,245
BP-11095,"Bart Pistole",West,1032.858,246
RD-19585,"Rob Dowd",West,1021.1360000000001,247
KL-16555,"Kelly Lampkin",West,1018.6800000000001,248
AP-10720,"Anne Pryor",West,1018.302,249
BP-11185,"Ben Peterman",West,1016.676,250
CA-12055,"Cathy Armstrong",West,1016.184,251
NZ-18565,"Nick Zandusky",West,1010.4800000000001,252
KD-16495,"Keith Dawkins",West,1007.12,253
BF-11005,"Barry Franz",West,1006.46,254
DK-13375,"Dennis Kane",West,986.6980000000001,255
KB-16585,"Ken Black",West,978.5659999999999,256
TS-21340,"Toby Swindell",West,956.062,257
DN-13690,"Duane Noonan",West,951.4300000000001,258
CC-12430,"Chuck Clark",West,944.58,259
HG-14965,"Henry Goldwyn",West,943.596,260
PO-18865,"Patrick O'Donnell",West,935.1519999999999,261
AM-10705,"Anne McFarland",West,934.4639999999999,262
SA-20830,"Sue Ann Reed",West,929.898,263
BG-11740,"Bruce Geld",West,925.348,264
RS-19420,"Ricardo Sperren",West,925.02,265
KM-16375,"Katherine Murray",West,915.74,266
FH-14350,"Fred Harton",West,914.12,267
CS-12400,"Christopher Schild",West,913.2639999999999,268
DW-13480,"Dianna Wilson",West,912.9079999999999,269
PS-18970,"Paul Stevenson",West,911.7439999999999,270
CT-11995,"Carol Triggs",West,909.216,271
BW-11200,"Ben Wallace",West,908.1759999999999,272
SV-20365,"Seth Vernon",West,902.712,273
CA-11965,"Carol Adams",West,892.224,274
BT-11680,"Brian Thompson",West,891.962,275
DS-13180,"David Smith",West,883.6020000000001,276
DB-13660,"Duane Benoit",West,878.816,277
LW-16825,"Laurel Workman",West,870.8229999999999,278
TB-21400,"Tom Boeckenhauer",West,866.1440000000001,279
CM-12115,"Chad McGuire",West,861.5699999999999,280
JC-15385,"Jenna Caffey",West,859.648,281
SW-20275,"Scott Williamson",West,857.48,282
TH-21100,"Thea Hendricks",West,857.42,283
DB-13060,"Dave Brooks",West,837.7040000000001,284
JF-15295,"Jason Fortune-",West,834.2360000000001,285
MT-18070,"Michelle Tran",West,823.7249999999999,286
JR-16210,"Justin Ritter",West,819.442,287
CC-12220,"Chris Cortes",West,819.11,288
EB-14170,"Evan Bailliet",West,817.798,289
VM-21685,"Valerie Mitchum",West,813.126,290
NS-18640,"Noel Staavos",West,811.178,291
SS-20410,"Shahid Shariari",West,803.0400000000001,292
PF-19165,"Philip Fox",West,799.47,293
JK-15370,"Jay Kimmel",West,799.162,294
SZ-20035,"Sam Zeldin",West,797.1980000000001,295
CS-12130,"Chad Sievert",West,795.84,296
AB-10165,"Alan Barnes",West,794.2620000000001,297
GH-14410,"Gary Hansen",West,793.063,298
DK-13090,"Dave Kipp",West,787.53,299
TB-21250,"Tim Brockman",West,786.6360000000001,300
BT-11395,"Bill Tyler",West,781.3520000000001,301
BF-11215,"Benjamin Farhat",West,780.086,302
LA-16780,"Laura Armstrong",West,769.838,303
TS-21505,"Tony Sayre",West,766.646,304
JE-15610,"Jim Epp",West,759.792,305
EM-13960,"Eric Murdock",West,759.3399999999999,306
LP-17080,"Liz Pelletier",West,756.606,307
MM-18055,"Michelle Moray",West,754.112,308
AA-10315,"Alex Avila",West,753.508,309
CC-12475,"Cindy Chapman",West,753.36,310
NC-18625,"Noah Childs",West,752.4100000000001,311
FH-14275,"Frank Hawley",West,749.384,312
KT-16480,"Kean Thornton",West,748.376,313
AB-10255,"Alejandro Ballentine",West,744.9939999999999,314
SV-20935,"Susan Vittorini",West,742.39,315
CS-12250,"Chris Selesnick",West,739.4,316
AS-10045,"Aaron Smayling",West,737.028,317
CD-12790,"Cynthia Delaney",West,729.1320000000001,318
CY-12745,"Craig Yedwab",West,720.6899999999999,319
AR-10540,"Andy Reiter",West,719.968,320
ML-17755,"Max Ludwig",West,717.328,321
JC-15775,"John Castell",West,713.6330000000002,322
HM-14980,"Henry MacAllister",West,708.916,323
MA-17560,"Matt Abelman",West,707.6279999999999,324
AC-10420,"Alyssa Crouse",West,706.064,325
SN-20710,"Steve Nguyen",West,702.29,326
EP-13915,"Emily Phan",West,695.64,327
RF-19735,"Roland Fjeld",West,685.09,328
TG-21640,"Trudy Glocke",West,683.6759999999999,329
RD-19720,"Roger Demir",West,683.3209999999999,330
ML-18040,"Michelle Lonsdale",West,674.872,331
PB-18805,"Patrick Bzostek",West,668.7560000000001,332
FM-14380,"Fred McMath",West,663.952,333
EB-13975,"Erica Bern",West,658.5840000000001,334
JF-15490,"Jeremy Farry",West,657.1679999999999,335
FC-14245,"Frank Carlisle",West,645.854,336
RA-19945,"Ryan Akin",West,631.002,337
DW-13195,"David Wiener",West,627.965,338
XP-21865,"Xylona Preis",West,624.99,339
RD-19930,"Russell D'Ascenzo",West,623.96,340
BS-11755,"Bruce Stewart",West,616.86,341
AM-10360,"Alice McCarthy",West,611.58,342
JR-15670,"Jim Radford",West,604.098,343
DG-13300,"Deirdre Greer",West,601.7760000000001,344
ED-13885,"Emily Ducich",West,595.31,345
NP-18670,"Nora Paige",West,594.9119999999999,346
LC-17050,"Liz Carlisle",West,588.6659999999999,347
PS-18760,"Pamela Stobb",West,581.672,348
MV-17485,"Mark Van Huff",West,575.996,349
BM-11140,"Becky Martin",West,572.7660000000001,350
Co-12640,Corey-Lock,West,564.768,351
NM-18445,"Nathan Mautz",West,563.0219999999999,352
TC-21535,"Tracy Collins",West,561.7060000000001,353
MC-18100,"Mick Crebagga",West,556.87,354
BF-11020,"Barry FranzÃ¶sisch",West,556.736,355
TT-21220,"Thomas Thornton",West,556.422,356
MF-17665,"Maureen Fritzler",West,551.985,357
CS-12175,"Charles Sheldon",West,551.038,358
PW-19240,"Pierre Wener",West,541.287,359
VG-21790,"Vivek Gonzalez",West,538.8340000000001,360
BO-11350,"Bill Overfelt",West,523.092,361
MV-18190,"Mike Vittorini",West,521.9259999999999,362
CM-12190,"Charlotte Melton",West,521.8,363
BM-11650,"Brian Moss",West,519.9830000000001,364
PG-18895,"Paul Gonzalez",West,517.634,365
MC-17635,"Matthew Clasen",West,511.948,366
KB-16315,"Karl Braun",West,510.82399999999996,367
JP-16135,"Julie Prescott",West,510.552,368
JG-15310,"Jason Gross",West,508.544,369
EH-14125,"Eugene Hildebrand",West,504.53100000000006,370
TB-21520,"Tracy Blumstein",West,500.544,371
BD-11620,"Brian DeCherney",West,497.224,372
CA-12310,"Christine Abelman",West,495.3,373
RD-19660,"Robert Dilbeck",West,495.012,374
JO-15550,"Jesus Ocampo",West,494.31600000000003,375
AY-10555,"Andy Yotov",West,488.99800000000005,376
RP-19270,"Rachel Payne",West,486.99199999999996,377
RL-19615,"Rob Lucas",West,485.121,378
AH-10585,"Angele Hood",West,483.28,379
SC-20770,"Stewart Carmichael",West,483.006,380
FP-14320,"Frank Preis",West,481.9659999999999,381
RP-19855,"Roy Phan",West,481.516,382
MB-17305,"Maria Bertelson",West,465.626,383
Dp-13240,"Dean percer",West,464.72700000000003,384
AH-10075,"Adam Hart",West,463.77,385
JM-15535,"Jessica Myrick",West,461.32500000000005,386
DH-13675,"Duane Huffman",West,460.092,387
EM-14095,"Eudokia Martin",West,455.892,388
DP-13105,"Dave Poirier",West,453.33000000000004,389
KE-16420,"Katrina Edelman",West,448.44000000000005,390
KC-16675,"Kimberly Carter",West,446.99600000000004,391
LE-16810,"Laurel Elliston",West,444.768,392
HM-14860,"Harry Marie",West,442.344,393
RW-19690,"Robert Waldorf",West,441.71999999999997,394
RF-19840,"Roy FranzÃ¶sisch",West,440.15999999999997,395
LR-17035,"Lisa Ryan",West,435.58,396
JC-16105,"Julie Creighton",West,435.132,397
MZ-17335,"Maria Zettner",West,424.038,398
NH-18610,"Nicole Hansen",West,421.42,399
RC-19825,"Roy Collins",West,421.08799999999997,400
FM-14290,"Frank Merwin",West,420.38399999999996,401
KM-16225,"Kalyca Meade",West,420.234,402
KA-16525,"Kelly Andreada",West,418.88,403
JM-15250,"Janet Martin",West,418.296,404
PF-19120,"Peter Fuller",West,414.528,405
CS-12355,"Christine Sundaresam",West,414.09000000000003,406
NS-18505,"Neola Schneider",West,413.784,407
JM-15655,"Jim Mitchum",West,409.892,408
CD-12280,"Christina DeMoss",West,409.548,409
